author,loc,spcd,treeno,coreno,cv,satw,extsatw,dw,extdw,sg,extsg,meth,ht
WDS_Pitch_Pine_P1,67,126,20,B,,1.82,1.832,0.69,0.668,0.4364,0.4173,3,
WDS_Pitch_Pine_P1,68,126,1,A,,3.274,3.25,1.12,1.124,0.3881,0.3929,3,
WDS_Pitch_Pine_P1,68,126,1,B,,2.638,2.602,0.934,0.862,0.4036,0.3742,3,
WDS_Pitch_Pine_P1,68,126,2,A,,0.92,0.906,0.348,0.332,0.4353,0.4197,3,
WDS_Pitch_Pine_P1,68,126,2,B,,1.13,1.12,0.438,0.422,0.4477,0.4333,3,
WDS_Pitch_Pine_P1,68,126,3,A,,1.642,1.63,0.614,0.59,0.4296,0.4139,3,
WDS_Pitch_Pine_P1,68,126,3,B,,1.862,1.85,0.75,0.724,0.4681,0.4527,3,
WDS_Pitch_Pine_P1,68,126,4,A,,1.228,1.228,0.542,0.51,0.521,0.4851,3,
WDS_Pitch_Pine_P1,68,126,4,B,,1.378,1.384,0.586,0.552,0.4987,0.4628,3,
WDS_Pitch_Pine_P1,68,126,5,A,,0.876,0.884,0.308,0.3,0.4004,0.3846,3,
WDS_Pitch_Pine_P1,68,126,5,B,,1.392,1.404,0.548,0.528,0.4558,0.4324,3,
WDS_Pitch_Pine_P1,68,126,6,A,,1.982,1.978,0.744,0.716,0.4315,0.4139,3,
WDS_Pitch_Pine_P1,68,126,6,B,,1.808,1.79,0.678,0.65,0.431,0.4154,3,
WDS_Pitch_Pine_P1,68,126,7,A,,0.962,0.96,0.362,0.312,0.4327,0.3662,3,
WDS_Pitch_Pine_P1,68,126,7,B,,1.086,1.078,0.436,0.37,0.4663,0.3895,3,
WDS_Pitch_Pine_P1,68,126,8,A,,1.476,1.474,0.548,0.524,0.4261,0.4054,3,
WDS_Pitch_Pine_P1,68,126,8,B,,1.442,1.438,0.542,0.52,0.4321,0.4134,3,
WDS_Pitch_Pine_P1,68,126,9,A,,1.662,1.662,0.614,0.598,0.4237,0.411,3,
WDS_Pitch_Pine_P1,68,126,9,B,,2.11,2.114,0.848,0.822,0.4669,0.4494,3,
WDS_Pitch_Pine_P1,68,126,10,A,,1.102,1.09,0.442,0.408,0.4658,0.4301,3,
WDS_Pitch_Pine_P1,68,126,10,B,,1.538,1.512,0.642,0.602,0.488,0.4618,3,
WDS_Pitch_Pine_P1,68,126,11,A,,1.512,1.5,0.566,0.542,0.4301,0.413,3,
WDS_Pitch_Pine_P1,68,126,11,B,,2.052,2.036,0.81,0.776,0.4573,0.4391,3,
WDS_Pitch_Pine_P1,68,126,12,A,,0.9,0.89,0.352,0.332,0.4524,0.4284,3,
WDS_Pitch_Pine_P1,68,126,12,B,,0.968,0.952,0.38,0.364,0.4543,0.4407,3,
WDS_Pitch_Pine_P1,68,126,13,A,,1.162,1.136,0.418,0.4,0.4109,0.401,3,
WDS_Pitch_Pine_P1,68,126,13,B,,1.162,1.136,0.418,0.4,0.4109,0.401,3,
WDS_Pitch_Pine_P1,68,126,14,A,,0.846,0.83,0.32,0.298,0.4353,0.41,3,
WDS_Pitch_Pine_P1,68,126,14,B,,1.258,1.248,0.52,0.486,0.4824,0.4501,3,
WDS_Pitch_Pine_P1,68,126,15,A,,2.072,2.052,0.758,0.732,0.4189,0.407,3,
WDS_Pitch_Pine_P1,68,126,15,B,,2.366,2.324,0.952,0.92,0.4675,0.4588,3,
WDS_Pitch_Pine_P1,68,126,16,A,,1.134,1.128,0.468,0.452,0.4815,0.4653,3,
WDS_Pitch_Pine_P1,68,126,16,B,,2.05,2.02,0.904,0.878,0.5205,0.5117,3,
WDS_Pitch_Pine_P1,68,126,17,A,,1.788,1.76,0.712,0.604,0.4619,0.3895,3,
WDS_Pitch_Pine_P1,68,126,17,B,,2.084,2.05,0.776,0.732,0.4275,0.4075,3,
WDS_Pitch_Pine_P1,68,126,18,A,,1.256,1.238,0.53,0.516,0.4942,0.4871,3,
WDS_Pitch_Pine_P1,68,126,18,B,,1.282,1.264,0.516,0.502,0.4677,0.4605,3,
WDS_Pitch_Pine_P1,68,126,19,A,,0.948,0.926,0.356,0.346,0.4317,0.4292,3,
WDS_Pitch_Pine_P1,68,126,19,B,,1.18,1.158,0.458,0.442,0.4484,0.4398,3,
WDS_Pitch_Pine_P1,68,126,20,A,,1.692,1.662,0.616,0.582,0.4166,0.3985,3,
WDS_Pitch_Pine_P1,68,126,20,B,,1.458,1.432,0.52,0.5,0.4069,0.3972,3,
WDS_Pitch_Pine_P1,69,126,13,B,,1.276,1.294,0.512,0.498,0.466,0.4441,3,
WDS_Pitch_Pine_P1,69,126,1,A,,2.104,2.114,0.828,0.792,0.4557,0.4305,3,
WDS_Pitch_Pine_P1,69,126,1,B,,1.448,1.472,0.55,0.522,0.4374,0.4043,3,
WDS_Pitch_Pine_P1,69,126,2,A,,2.178,2.202,0.856,0.824,0.455,0.4299,3,
WDS_Pitch_Pine_P1,69,126,2,B,,1.956,1.972,0.742,0.71,0.4367,0.4113,3,
WDS_Pitch_Pine_P1,69,126,3,A,,1.568,1.574,0.638,0.622,0.4736,0.4578,3,
WDS_Pitch_Pine_P1,69,126,3,B,,1.192,1.196,0.458,0.444,0.4432,0.426,3,
WDS_Pitch_Pine_P1,69,126,4,A,,1.676,1.666,0.688,0.666,0.4786,0.464,3,
WDS_Pitch_Pine_P1,69,126,4,B,,1.4,1.41,0.548,0.53,0.4528,0.4322,3,
WDS_Pitch_Pine_P1,69,126,5,A,,2.378,2.394,0.912,0.882,0.4423,0.4223,3,
WDS_Pitch_Pine_P1,69,126,5,B,,2.31,2.324,0.848,0.814,0.4206,0.3986,3,
WDS_Pitch_Pine_P1,69,126,6,A,,1.038,1.048,0.408,0.398,0.455,0.4373,3,
WDS_Pitch_Pine_P1,69,126,6,B,,1.07,1.068,0.422,0.408,0.4568,0.4403,3,
WDS_Pitch_Pine_P1,69,126,7,A,,2.21,2.228,0.83,0.8,0.4317,0.4101,3,
WDS_Pitch_Pine_P1,69,126,7,B,,2.308,2.304,0.886,0.854,0.4428,0.4253,3,
WDS_Pitch_Pine_P1,69,126,8,A,,1.108,1.118,0.408,0.396,0.4221,0.4037,3,
WDS_Pitch_Pine_P1,69,126,8,B,,1.428,1.448,0.594,0.552,0.486,0.4392,3,
WDS_Pitch_Pine_P1,69,126,9,A,,1.52,1.54,0.588,0.568,0.4467,0.4229,3,
WDS_Pitch_Pine_P1,69,126,9,B,,1.638,1.65,0.608,0.588,0.426,0.4066,3,
WDS_Pitch_Pine_P1,69,126,10,A,,1.844,1.844,0.706,0.634,0.4414,0.3903,3,
WDS_Pitch_Pine_P1,69,126,10,B,,1.804,1.808,0.662,0.62,0.4204,0.3891,3,
WDS_Pitch_Pine_P1,69,126,11,A,,1.908,1.92,0.756,0.73,0.4593,0.4379,3,
WDS_Pitch_Pine_P1,69,126,11,B,,1.818,1.82,0.692,0.668,0.4384,0.4205,3,
WDS_Pitch_Pine_P1,69,126,12,A,,1.868,1.876,0.714,0.676,0.4406,0.4117,3,
WDS_Pitch_Pine_P1,69,126,12,B,,1.308,1.318,0.486,0.458,0.4264,0.3951,3,
WDS_Pitch_Pine_P1,69,126,13,A,,1.076,1.082,0.406,0.392,0.4341,0.4143,3,
WDS_Pitch_Pine_P1,69,126,14,A,,1.678,1.69,0.58,0.556,0.3927,0.3713,3,
WDS_Pitch_Pine_P1,69,126,14,B,,1.55,1.562,0.548,0.526,0.4029,0.3812,3,
WDS_Pitch_Pine_P1,69,126,15,A,,1.37,1.382,0.508,0.492,0.4255,0.4061,3,
WDS_Pitch_Pine_P1,69,126,15,B,,1.658,1.67,0.656,0.638,0.4585,0.4403,3,
WDS_Pitch_Pine_P1,69,126,16,A,,1.444,1.448,0.524,0.51,0.4151,0.4012,3,
WDS_Pitch_Pine_P1,69,126,16,B,,1.158,1.17,0.44,0.432,0.4376,0.4234,3,
WDS_Pitch_Pine_P1,69,126,17,A,,1.552,1.568,0.596,0.568,0.4429,0.4142,3,
WDS_Pitch_Pine_P1,69,126,17,B,,1.424,1.436,0.528,0.51,0.4254,0.405,3,
WDS_Pitch_Pine_P1,69,126,18,A,,1.218,1.232,0.428,0.412,0.4001,0.3782,3,
WDS_Pitch_Pine_P1,69,126,18,B,,1.344,1.364,0.514,0.498,0.4408,0.418,3,
WDS_Pitch_Pine_P1,69,126,19,A,,1.838,1.868,0.688,0.664,0.4301,0.4054,3,
WDS_Pitch_Pine_P1,69,126,19,B,,1.476,1.496,0.532,0.514,0.4119,0.39,3,
WDS_Pitch_Pine_P1,69,126,20,A,,1.072,1.088,0.398,0.382,0.4261,0.3997,3,
WDS_Pitch_Pine_P1,69,126,20,B,,1.002,1.014,0.362,0.348,0.413,0.3895,3,
WDS_Pitch_Pine_P1,7,126,1,A,,2.428,2.502,0.998,0.936,0.4793,0.4298,3,
WDS_Pitch_Pine_P1,7,126,20,B,,2.422,2.406,1.08,0.99,0.5274,0.4799,3,
WDS_Pitch_Pine_P1,7,126,1,B,,3.65,3.63,1.44,1.38,0.457,0.4378,3,
WDS_Pitch_Pine_P1,7,126,2,A,,3.03,3.12,1.272,1.178,0.4912,0.4344,3,
WDS_Pitch_Pine_P1,7,126,2,B,,3.314,3.284,1.494,1.372,0.5342,0.4885,3,
WDS_Pitch_Pine_P1,7,126,3,A,,3.13,3.238,1.23,1.168,0.4549,0.4122,3,
WDS_Pitch_Pine_P1,7,126,3,B,,2.95,2.93,1.118,1.064,0.4363,0.4154,3,
WDS_Pitch_Pine_P1,7,126,4,A,,2.964,3.054,1.11,1.038,0.4303,0.3852,3,
WDS_Pitch_Pine_P1,7,126,4,B,,3.432,3.448,1.23,1.142,0.4092,0.3741,3,
WDS_Pitch_Pine_P1,7,126,5,A,,2.888,2.488,1.14,1.068,0.4573,0.5042,3,
WDS_Pitch_Pine_P1,7,126,5,B,,2.902,2.846,1.382,1.02,0.5703,0.4092,3,
WDS_Pitch_Pine_P1,7,126,6,A,,1.578,1.602,0.618,0.568,0.4531,0.4042,3,
WDS_Pitch_Pine_P1,7,126,6,B,,2.04,2.078,0.838,0.788,0.4789,0.4366,3,
WDS_Pitch_Pine_P1,7,126,7,A,,2.068,2.122,0.906,0.848,0.5165,0.4638,3,
WDS_Pitch_Pine_P1,7,126,7,B,,2.33,2.34,0.95,0.889,0.4748,0.4375,3,
WDS_Pitch_Pine_P1,7,126,8,A,,1.938,1.988,0.75,0.702,0.4469,0.4023,3,
WDS_Pitch_Pine_P1,7,126,8,B,,2.83,2.832,1.1,1.032,0.4492,0.4171,3,
WDS_Pitch_Pine_P1,7,126,9,A,,4.172,4.244,1.7,1.542,0.4744,0.4157,3,
WDS_Pitch_Pine_P1,7,126,9,B,,4.31,4.288,1.67,1.582,0.4475,0.423,3,
WDS_Pitch_Pine_P1,7,126,10,A,,1.822,1.86,0.8,0.66,0.5178,0.4046,3,
WDS_Pitch_Pine_P1,7,126,10,B,,2.574,2.568,1.042,0.946,0.4708,0.4223,3,
WDS_Pitch_Pine_P1,7,126,11,A,,2.138,2.208,1.044,0.832,0.5877,0.4334,3,
WDS_Pitch_Pine_P1,7,126,11,B,,3.108,3.1,1.502,1.272,0.5804,0.4783,3,
WDS_Pitch_Pine_P1,7,126,12,A,,1.87,1.92,0.644,0.62,0.391,0.3636,3,
WDS_Pitch_Pine_P1,7,126,12,B,,1.684,1.67,0.556,0.538,0.3728,0.3626,3,
WDS_Pitch_Pine_P1,7,126,13,A,,1.03,1.07,0.32,0.304,0.3481,0.3151,3,
WDS_Pitch_Pine_P1,7,126,13,B,,1.164,1.17,0.38,0.358,0.3681,0.3423,3,
WDS_Pitch_Pine_P1,7,126,14,A,,1.982,2.03,0.804,0.708,0.472,0.3967,3,
WDS_Pitch_Pine_P1,7,126,14,B,,1.464,1.474,0.526,0.454,0.4104,0.3448,3,
WDS_Pitch_Pine_P1,7,126,15,A,,3.37,3.402,1.402,1.202,0.4861,0.4026,3,
WDS_Pitch_Pine_P1,7,126,15,B,,4.054,4.12,1.592,1.464,0.4545,0.4052,3,
WDS_Pitch_Pine_P1,7,126,16,A,,2.868,2.942,1.25,1.036,0.5133,0.4011,3,
WDS_Pitch_Pine_P1,7,126,16,B,,2.62,2.584,1.04,0.87,0.4602,0.3811,3,
WDS_Pitch_Pine_P1,7,126,17,A,,3.18,3.23,1.396,1.21,0.5177,0.4305,3,
WDS_Pitch_Pine_P1,7,126,17,B,,3.408,3.352,1.442,1.262,0.4958,0.433,3,
WDS_Pitch_Pine_P1,7,126,18,A,,2.042,2.08,0.762,0.722,0.4286,0.3946,3,
WDS_Pitch_Pine_P1,7,126,18,B,,2.954,2.948,1.1,1.042,0.4275,0.4028,3,
WDS_Pitch_Pine_P1,7,126,19,A,,2.642,2.67,0.984,0.95,0.4276,0.4058,3,
WDS_Pitch_Pine_P1,7,126,19,B,,2.67,2.68,1.012,0.978,0.4363,0.4177,3,
WDS_Pitch_Pine_P1,7,126,20,A,,2.644,2.708,1.172,1.118,0.5237,0.4817,3,
WDS_Pitch_Pine_P1,70,126,20,A,,0.936,0.914,0.414,0.36,0.5223,0.4561,3,
WDS_Pitch_Pine_P1,70,126,20,B,,1.21,1.188,0.548,0.49,0.5372,0.4812,3,
WDS_Pitch_Pine_P1,70,126,1,A,,1.488,1.478,0.582,0.548,0.4524,0.4254,3,
WDS_Pitch_Pine_P1,70,126,1,B,,1.82,1.814,0.762,0.72,0.4897,0.4602,3,
WDS_Pitch_Pine_P1,70,126,2,A,,1.992,1.986,0.802,0.778,0.4679,0.4532,3,
WDS_Pitch_Pine_P1,70,126,2,B,,1.438,1.436,0.542,0.524,0.4335,0.4177,3,
WDS_Pitch_Pine_P1,70,126,3,A,,1.448,1.43,0.53,0.512,0.4192,0.4087,3,
WDS_Pitch_Pine_P1,70,126,3,B,,2.058,2.028,0.822,0.79,0.4636,0.4503,3,
WDS_Pitch_Pine_P1,70,126,4,A,,1.678,1.664,0.644,0.576,0.4426,0.3933,3,
WDS_Pitch_Pine_P1,70,126,4,B,,1.71,1.69,0.666,0.602,0.4502,0.4064,3,
WDS_Pitch_Pine_P1,70,126,5,A,,1.286,1.264,0.498,0.486,0.4472,0.4436,3,
WDS_Pitch_Pine_P1,70,126,5,B,,1.492,1.46,0.598,0.582,0.4654,0.4625,3,
WDS_Pitch_Pine_P1,70,126,6,A,,1.908,1.896,0.76,0.736,0.4621,0.4485,3,
WDS_Pitch_Pine_P1,70,126,6,B,,1.818,1.798,0.702,0.734,0.4458,0.4755,3,
WDS_Pitch_Pine_P1,70,126,7,A,,1.088,1.07,0.378,0.364,0.395,0.3856,3,
WDS_Pitch_Pine_P1,70,126,7,B,,1.386,1.354,0.51,0.488,0.4217,0.4118,3,
WDS_Pitch_Pine_P1,70,126,8,A,,1.004,0.986,0.342,0.332,0.3862,0.3812,3,
WDS_Pitch_Pine_P1,70,126,8,B,,1.26,1.244,0.478,0.468,0.4368,0.4326,3,
WDS_Pitch_Pine_P1,70,126,9,A,,1.898,1.874,0.672,0.65,0.4036,0.3942,3,
WDS_Pitch_Pine_P1,70,126,9,B,,1.742,1.716,0.614,0.596,0.4015,0.3948,3,
WDS_Pitch_Pine_P1,70,126,10,A,,1.692,1.656,0.612,0.584,0.4135,0.4017,3,
WDS_Pitch_Pine_P1,70,126,10,B,,1.792,1.752,0.66,0.632,0.4222,0.4122,3,
WDS_Pitch_Pine_P1,70,126,11,A,,1.054,1.04,0.434,0.412,0.4803,0.4592,3,
WDS_Pitch_Pine_P1,70,126,11,B,,1.108,1.088,0.448,0.432,0.4702,0.4604,3,
WDS_Pitch_Pine_P1,70,126,12,A,,1.598,1.58,0.622,0.582,0.4499,0.4222,3,
WDS_Pitch_Pine_P1,70,126,12,B,,2.088,2.054,0.828,0.77,0.4597,0.4308,3,
WDS_Pitch_Pine_P1,70,126,13,A,,1.6,1.594,0.576,0.55,0.4113,0.3919,3,
WDS_Pitch_Pine_P1,70,126,13,B,,1.146,1.138,0.402,0.38,0.3993,0.3776,3,
WDS_Pitch_Pine_P1,70,126,14,A,,1.442,1.434,0.526,0.508,0.4175,0.4038,3,
WDS_Pitch_Pine_P1,70,126,14,B,,1.586,1.576,0.614,0.59,0.4471,0.4301,3,
WDS_Pitch_Pine_P1,70,126,15,A,,0.89,0.878,0.342,0.324,0.4433,0.4231,3,
WDS_Pitch_Pine_P1,70,126,15,B,,1.334,1.316,0.558,0.524,0.4892,0.4619,3,
WDS_Pitch_Pine_P1,70,126,16,A,,0.938,0.928,0.362,0.346,0.4455,0.4281,3,
WDS_Pitch_Pine_P1,70,126,16,B,,1.556,1.548,0.63,0.598,0.4709,0.446,3,
WDS_Pitch_Pine_P1,70,126,17,A,,1.874,1.872,0.79,0.752,0.4936,0.4666,3,
WDS_Pitch_Pine_P1,70,126,17,B,,1.564,1.55,0.632,0.602,0.4699,0.4488,3,
WDS_Pitch_Pine_P1,70,126,18,A,,1.53,1.52,0.592,0.57,0.4468,0.431,3,
WDS_Pitch_Pine_P1,70,126,18,B,,1.782,1.776,0.708,0.678,0.4607,0.4399,3,
WDS_Pitch_Pine_P1,70,126,19,A,,2.388,2.378,1.016,0.952,0.499,0.4648,3,
WDS_Pitch_Pine_P1,70,126,19,B,,1.358,1.314,0.582,0.51,0.5033,0.4484,3,
WDS_Pitch_Pine_P1,71,126,20,B,,1.304,1.314,0.522,0.51,0.4648,0.4484,3,
WDS_Pitch_Pine_P1,71,126,20,A,,1.256,1.258,0.56,0.508,0.5273,0.4695,3,
WDS_Pitch_Pine_P1,71,126,19,B,,1.522,1.538,0.654,0.634,0.5048,0.4809,3,
WDS_Pitch_Pine_P1,71,126,19,A,,1.822,1.842,0.796,0.74,0.5148,0.4667,3,
WDS_Pitch_Pine_P1,71,126,18,B,,2.094,2.124,0.788,0.752,0.4327,0.4035,3,
WDS_Pitch_Pine_P1,71,126,18,A,,2.368,2.408,0.922,0.886,0.4501,0.4217,3,
WDS_Pitch_Pine_P1,71,126,17,B,,1.342,1.358,0.588,0.512,0.5166,0.4337,3,
WDS_Pitch_Pine_P1,71,126,17,A,,1.644,1.662,0.76,0.674,0.5504,0.4718,3,
WDS_Pitch_Pine_P1,71,126,16,B,,2.084,2.114,0.87,0.832,0.488,0.4557,3,
WDS_Pitch_Pine_P1,71,126,16,A,,2.354,2.368,0.994,0.94,0.4946,0.4602,3,
WDS_Pitch_Pine_P1,71,126,15,B,,1.9,1.904,0.81,0.768,0.5002,0.4689,3,
WDS_Pitch_Pine_P1,71,126,15,A,,1.674,1.7,0.72,0.682,0.5054,0.4659,3,
WDS_Pitch_Pine_P1,71,126,14,B,,1.588,1.612,0.672,0.646,0.4959,0.4653,3,
WDS_Pitch_Pine_P1,71,126,14,A,,1.63,1.638,0.662,0.612,0.4726,0.4292,3,
WDS_Pitch_Pine_P1,71,126,13,B,,1.402,1.424,0.6,0.578,0.5024,0.4723,3,
WDS_Pitch_Pine_P1,71,126,13,A,,1.692,1.71,0.732,0.704,0.5089,0.4802,3,
WDS_Pitch_Pine_P1,71,126,12,B,,1.53,1.55,0.62,0.572,0.4714,0.4231,3,
WDS_Pitch_Pine_P1,71,126,12,A,,1.692,1.688,0.72,0.642,0.4991,0.438,3,
WDS_Pitch_Pine_P1,71,126,11,B,,2.38,2.382,1.172,0.928,0.5937,0.4504,3,
WDS_Pitch_Pine_P1,71,126,11,A,,2.294,2.318,1.01,0.904,0.5195,0.4509,3,
WDS_Pitch_Pine_P1,71,126,10,B,,2.09,2.088,1.134,0.952,0.6682,0.5415,3,
WDS_Pitch_Pine_P1,71,126,10,A,,1.782,1.776,0.908,0.758,0.6188,0.5009,3,
WDS_Pitch_Pine_P1,71,126,9,B,,1.492,1.504,0.584,0.558,0.4528,0.4257,3,
WDS_Pitch_Pine_P1,71,126,9,A,,1.43,1.43,0.642,0.55,0.5316,0.4437,3,
WDS_Pitch_Pine_P1,71,126,8,B,,1.55,1.564,0.668,0.634,0.5066,0.4716,3,
WDS_Pitch_Pine_P1,71,126,8,A,,1.798,1.816,0.812,0.784,0.5354,0.5076,3,
WDS_Pitch_Pine_P1,71,126,7,B,,1.818,1.846,0.808,0.752,0.5253,0.4743,3,
WDS_Pitch_Pine_P1,71,126,7,A,,1.522,1.54,0.668,0.608,0.5176,0.4574,3,
WDS_Pitch_Pine_P1,71,126,6,B,,1.542,1.544,0.666,0.536,0.5079,0.3946,3,
WDS_Pitch_Pine_P1,71,126,6,A,,1.742,1.752,0.8,0.648,0.5461,0.4242,3,
WDS_Pitch_Pine_P1,71,126,5,B,,1.548,1.56,0.634,0.614,0.4773,0.4557,3,
WDS_Pitch_Pine_P1,71,126,5,A,,1.536,1.55,0.604,0.582,0.4552,0.4316,3,
WDS_Pitch_Pine_P1,71,126,4,B,,1.568,1.58,0.642,0.608,0.4771,0.444,3,
WDS_Pitch_Pine_P1,71,126,4,A,,1.55,1.562,0.642,0.594,0.4836,0.438,3,
WDS_Pitch_Pine_P1,71,126,3,B,,2.318,2.354,0.908,0.85,0.4532,0.4127,3,
WDS_Pitch_Pine_P1,71,126,3,A,,2.812,2.83,1.092,1.008,0.4487,0.4063,3,
WDS_Pitch_Pine_P1,71,126,2,B,,1.556,1.568,0.602,0.58,0.4468,0.4243,3,
WDS_Pitch_Pine_P1,71,126,2,A,,1.79,1.81,0.706,0.646,0.4568,0.4073,3,
WDS_Pitch_Pine_P1,71,126,1,B,,2.07,2.096,0.83,0.8,0.4656,0.4398,3,
WDS_Pitch_Pine_P1,71,126,1,A,,2.502,2.522,1.032,0.976,0.4812,0.4469,3,
WDS_Pitch_Pine_P1,72,126,15,B,,1.59,1.596,0.758,0.696,0.571,0.5137,3,
WDS_Pitch_Pine_P1,72,126,1,A,,2.838,2.82,1.132,1.076,0.4628,0.4397,3,
WDS_Pitch_Pine_P1,72,126,1,B,,2.738,2.746,1.164,1.064,0.4985,0.4475,3,
WDS_Pitch_Pine_P1,72,126,2,A,,3.112,3.098,1.37,1.302,0.5194,0.4919,3,
WDS_Pitch_Pine_P1,72,126,2,B,,1.966,1.974,0.778,0.72,0.4586,0.4175,3,
WDS_Pitch_Pine_P1,72,126,3,A,,1.944,1.958,0.834,0.804,0.5039,0.4787,3,
WDS_Pitch_Pine_P1,72,126,3,B,,1.786,1.8,0.71,0.676,0.461,0.4317,3,
WDS_Pitch_Pine_P1,72,126,4,A,,2.64,2.67,1.012,0.98,0.442,0.4205,3,
WDS_Pitch_Pine_P1,72,126,4,B,,2.516,2.52,0.94,0.91,0.4291,0.4127,3,
WDS_Pitch_Pine_P1,72,126,5,A,,2.918,2.94,1.298,1.254,0.5259,0.5005,3,
WDS_Pitch_Pine_P1,72,126,5,B,,1.326,1.332,0.512,0.488,0.4457,0.4196,3,
WDS_Pitch_Pine_P1,72,126,6,A,,1.734,1.75,0.726,0.7,0.4897,0.4643,3,
WDS_Pitch_Pine_P1,72,126,6,B,,1.458,1.47,0.574,0.55,0.4559,0.4299,3,
WDS_Pitch_Pine_P1,72,126,7,A,,1.668,1.672,0.692,0.668,0.4845,0.4637,3,
WDS_Pitch_Pine_P1,72,126,7,B,,1.46,1.462,0.64,0.622,0.5168,0.499,3,
WDS_Pitch_Pine_P1,72,126,8,A,,1.24,1.256,0.53,0.51,0.5017,0.4725,3,
WDS_Pitch_Pine_P1,72,126,8,B,,1.282,1.284,0.518,0.5,0.4698,0.4501,3,
WDS_Pitch_Pine_P1,72,126,9,A,,1.276,1.28,0.528,0.508,0.483,0.4601,3,
WDS_Pitch_Pine_P1,72,126,9,B,,1.788,1.778,0.776,0.746,0.5108,0.4909,3,
WDS_Pitch_Pine_P1,72,126,10,A,,1.378,1.394,0.586,0.564,0.4987,0.4705,3,
WDS_Pitch_Pine_P1,72,126,10,B,,1.026,1.022,0.432,0.41,0.493,0.4659,3,
WDS_Pitch_Pine_P1,72,126,11,A,,2.592,2.624,1.046,1.002,0.4691,0.4401,3,
WDS_Pitch_Pine_P1,72,126,11,B,,1.854,1.864,0.694,0.662,0.4301,0.405,3,
WDS_Pitch_Pine_P1,72,126,12,A,,1.722,1.73,0.688,0.598,0.4637,0.3927,3,
WDS_Pitch_Pine_P1,72,126,12,B,,2.622,2.636,0.942,0.88,0.4103,0.3775,3,
WDS_Pitch_Pine_P1,72,126,13,A,,3.422,3.434,1.584,1.482,0.5513,0.5074,3,
WDS_Pitch_Pine_P1,72,126,13,B,,2.148,2.17,0.898,0.85,0.4889,0.4532,3,
WDS_Pitch_Pine_P1,72,126,14,A,,2.432,2.446,0.92,0.888,0.4353,0.4153,3,
WDS_Pitch_Pine_P1,72,126,14,B,,3.012,3.03,1.168,1.128,0.448,0.4274,3,
WDS_Pitch_Pine_P1,72,126,15,A,,1.75,1.77,0.742,0.706,0.497,0.4628,3,
WDS_Pitch_Pine_P1,72,126,16,A,,2.604,2.58,1.232,0.932,0.5659,0.4129,3,
WDS_Pitch_Pine_P1,72,126,16,B,,3.022,3.052,1.2,1.142,0.4604,0.4299,3,
WDS_Pitch_Pine_P1,72,126,17,A,,1.722,1.734,0.748,0.722,0.5113,0.4866,3,
WDS_Pitch_Pine_P1,72,126,17,B,,1.982,1.984,0.78,0.754,0.4557,0.4377,3,
WDS_Pitch_Pine_P1,72,126,18,A,,2.204,2.216,0.904,0.876,0.4781,0.458,3,
WDS_Pitch_Pine_P1,72,126,18,B,,1.848,1.862,0.822,0.798,0.5258,0.5033,3,
WDS_Pitch_Pine_P1,72,126,19,A,,1.53,1.53,0.616,0.582,0.4679,0.4381,3,
WDS_Pitch_Pine_P1,72,126,19,B,,1.646,1.654,0.696,0.668,0.4954,0.4696,3,
WDS_Pitch_Pine_P1,72,126,20,A,,1.152,1.16,0.474,0.458,0.4799,0.4574,3,
WDS_Pitch_Pine_P1,72,126,20,B,,1.118,1.122,0.448,0.426,0.4653,0.4372,3,
WDS_Pitch_Pine_P1,73,126,20,B,,1.596,1.588,0.638,0.61,0.464,0.4431,3,
WDS_Pitch_Pine_P1,73,126,20,A,,2.104,2.106,0.95,0.918,0.5352,0.5134,3,
WDS_Pitch_Pine_P1,73,126,19,B,,1.084,1.086,0.472,0.452,0.5128,0.4863,3,
WDS_Pitch_Pine_P1,73,126,19,A,,1.734,1.74,0.82,0.758,0.5655,0.5131,3,
WDS_Pitch_Pine_P1,73,126,18,B,,1.336,1.34,0.548,0.524,0.4781,0.4523,3,
WDS_Pitch_Pine_P1,73,126,18,A,,1.512,1.516,0.642,0.614,0.4978,0.4711,3,
WDS_Pitch_Pine_P1,73,126,17,B,,1.938,1.938,0.812,0.786,0.4901,0.4719,3,
WDS_Pitch_Pine_P1,73,126,17,A,,1.414,1.422,0.558,0.54,0.4571,0.4373,3,
WDS_Pitch_Pine_P1,73,126,16,B,,1.284,1.292,0.576,0.558,0.5311,0.5079,3,
WDS_Pitch_Pine_P1,73,126,16,A,,1.154,1.166,0.492,0.474,0.5002,0.4731,3,
WDS_Pitch_Pine_P1,73,126,15,B,,1.868,1.876,0.752,0.722,0.4678,0.4441,3,
WDS_Pitch_Pine_P1,73,126,15,A,,2.38,2.388,1.018,0.962,0.5021,0.4682,3,
WDS_Pitch_Pine_P1,73,126,14,B,,,,,,,,3,
WDS_Pitch_Pine_P1,73,126,14,A,,2.608,2.6,1.224,1.032,0.5604,0.4602,3,
WDS_Pitch_Pine_P1,73,126,13,B,,1.426,1.432,0.566,0.54,0.4602,0.4338,3,
WDS_Pitch_Pine_P1,73,126,13,A,,1.722,1.722,0.728,0.698,0.4953,0.4716,3,
WDS_Pitch_Pine_P1,73,126,12,B,,2.314,2.318,0.92,0.884,0.4611,0.4394,3,
WDS_Pitch_Pine_P1,73,126,12,A,,2.094,2.098,0.848,0.81,0.471,0.4457,3,
