FID,FEATURE_ID,LABEL_CENTRE_X,LABEL_CENTRE_Y,BEC_ZONE_CODE,QUAD_DIAM_125,BASAL_AREA,VRI_LIVE_STEMS_PER_HA,SPECIES_CD_1,SPECIES_PCT_1,SPECIES_CD_2,SPECIES_PCT_2,PROJ_AGE_1,PROJ_HEIGHT_1,LIVE_STAND_VOLUME_125,WHOLE_STEM_BIOMASS_PER_HA,BRANCH_BIOMASS_PER_HA,FOLIAGE_BIOMASS_PER_HA,BARK_BIOMASS_PER_HA,OBJECTID,FEATURE_AREA_SQM
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_462c,19457996,1568772,518054,ICH,33.723,46.987289,571,LW,50,FDI,25,114,32,416.219,216.535,24.325,12.806,30.783,5087714,47725.6194
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_462d,19457997,1568424,517609,ICH,36.381,36.801872,388,LW,60,PLI,20,114,28.7,281.672,175.494,20.506,11.123,24.452,702837,10093.1603
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_462e,19458003,1568287,516354,ICH,27.687,31.25174,750,LW,60,PLI,20,139,27.2,204.721,148.131,17.803,9.89,20.278,2537888,44069.0696
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_462f,19458008,1568534,516643,ICH,24.929,20.376621,480,LW,70,PLI,20,156,28.9,154.587,127.768,15.706,8.908,17.211,6560632,158878.1977
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4630,19458021,1568118,515090,ICH,,,1092,LW,37,FDI,29,10,2.4,,0,0,0,0,1228211,65673.4797
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4631,19458027,1570432,517225,ICH,34.154,40.518524,579,LW,50,FDI,20,154,31.9,316.327,190.072,21.894,11.742,26.693,2278425,46581.4414
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4632,19458041,1569590,514906,ICH,,,3250,LW,20,AC,20,14,7.4,,,,,,1126010,383584.7823
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4633,19458043,1569211,515410,ICH,,,1258,LW,40.1,FDI,39.9,16,6,,0,0,0,0,1259498,77110.3747
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4634,19458046,1573293,514519,ICH,15.136,4.53455,456,LW,30.1,PLI,29.9,26,9.7,5.977,16.914,2.509,1.754,1.901,6943973,151496.1712
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4635,19458082,1571945,514508,ICH,36.595,32.594921,316,LW,78,PLI,22,88,27.3,239.207,159.799,18.971,10.427,22.052,2769558,98903.5615
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4636,19458113,1569098,513690,ICH,,,1500,LW,40,PW,20,5,0.8,,0,0,0,0,2818011,99186.9873
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4637,19458185,1568783,514480,ICH,,,1442,LW,40,FDI,22,6,0.8,,0,0,0,0,4798546,71415.1212
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4638,19458200,1574185,516687,ICH,35.84,28.09882,268,LW,70,FDI,20,88,28.5,217.306,151.382,18.13,10.041,20.771,6375991,18275.9634
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4639,19458203,1574361,516368,ICH,,,4500,LW,30.1,FDI,29.9,6,0.9,,0,0,0,0,4278941,146702.5984
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463a,19458296,1583090,508971,ICH,,,1182,LW,50,SX,30,5,0.5,,0,0,0,0,6258027,103225.3696
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463b,19458297,1583046,509144,ICH,45.405,43.747799,392,LW,50,FDI,20,128,27,282.627,176.837,20.635,11.181,24.658,1376442,44459.0306
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463c,19458299,1582667,508637,ICH,39.854,45.193291,405,LW,60,FDI,20,148,31.3,359.687,202.007,23.005,12.232,28.535,3754118,125126.4707
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463d,19458310,1588717,512935,ICH,41.935,41.688717,383,LW,64,PLI,15,148,28.2,279.902,177.799,20.728,11.222,24.805,3447440,374538.7769
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463e,19458400,1591994,518346,ESSF,21.937,0.45443,20,LW,60,FDI,20,126,20.5,2.284,7.184,1.079,0.767,0.796,7043151,22466.9093
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_463f,19458453,1601379,523999,ICH,,,1400,LW,60,FDI,20,6,0.4,,0,0,0,0,4495925,101290.4856
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4640,19458455,1600992,524106,ICH,,,1433,LW,60,FDI,30,6,0.8,,0,0,0,0,6956297,20014.4018
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4641,19458457,1600646,524370,ICH,,,1525,LW,50,CW,30,6,0.8,,0,0,0,0,3543062,134931.8948
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4642,19458461,1600365,518087,ICH,,3,2600,LW,40,FDI,30,9,2.1,,0,0,0,0,737175,219292.8251
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4643,19458506,1601837,524808,ICH,,,1629,LW,60,FDI,20,6,0.5,,0,0,0,0,2838759,93522.2922
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4644,19458508,1603017,524927,ICH,,,1373,LW,50,FDI,30,6,0.6,,0,0,0,0,4631153,414780.178
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4645,19458514,1610349,526092,ICH,,1,8180,LW,30,FDI,20,11,4.2,,0,0,0,0,3910403,192663.6177
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4646,19458516,1611112,526353,ICH,31.502,30.26329,392,LW,68,FDI,22,108,20.5,143.985,121.898,15.088,8.614,16.334,5536257,302975.5034
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4647,19458519,1610115,525838,ICH,37.796,48.129944,431,LW,45.1,FDI,44.9,108,26.1,309.419,185.645,21.476,11.557,26.011,6720487,15227.3586
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4648,19458575,1563972,519876,ESSF,38.972,33.47821,418,LW,40,SE,30,127,28.4,252.276,164.411,19.426,10.635,22.755,2340463,11412.2331
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4649,19458581,1564164,520625,ESSF,40.457,41.309982,529,LW,40,SE,30,127,28.4,302.831,181.546,21.086,11.383,25.381,6332915,322686.9694
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464a,19458811,1573889,528448,ICH,,,56440,LW,80,FDI,10,5,0.6,,0,0,0,0,1225670,48272.1392
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464b,19459274,1580173,527288,ICH,36.567,30.905239,401,LW,63,PLI,16,128,22.6,159.765,129.352,15.872,8.987,17.448,3554481,135356.8864
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464c,19459288,1579014,526814,ICH,55.23,58.429489,344,LW,50,FDI,30,188,38.4,517.597,251.845,27.389,14.11,36.267,750575,99823.0516
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464d,19459304,1577903,527343,ICH,,,13333,LW,70,FDI,20,6,0.6,,0,0,0,0,5337831,163787.7241
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464e,19459452,1561412,533550,ESSF,,,2067,LW,50,SX,20,5,0.6,,0,0,0,0,610817,257109.7389
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_464f,19459717,1573070,529078,ICH,35.3,16.22648,192,LW,60,FDI,30,154,29.9,124.344,113.373,14.178,8.177,15.068,7018529,12569.865
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4650,19460118,1571095,531943,ICH,,,1350,LW,30.1,FDI,30,5,0.8,,0,0,0,0,2831827,101193.5474
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4651,19460125,1572390,530381,ICH,40.263,42.987541,472,LW,35,AC,25,114,26.7,244.964,172.401,20.207,10.988,23.978,5688502,57598.4143
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4652,19460150,1573429,531599,ICH,41.589,43.379028,389,LW,50,PLI,30,118,27.6,303.971,183.186,21.243,11.453,25.633,752479,13157.1316
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4653,19460154,1573725,531752,ICH,41.589,43.379028,389,LW,50,PLI,30,118,27.6,303.971,183.186,21.243,11.453,25.633,1964190,65157.6033
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4654,19460155,1573697,531629,ICH,41.107,34.736351,311,LW,50,PLI,30,118,27.5,243.774,162.447,19.233,10.547,22.456,1472900,12496.3283
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4655,19460158,1573554,531523,ICH,41.271,21.711618,194,LW,50,PLI,30,118,27.5,153.647,126.678,15.592,8.854,17.048,3983091,13531.0236
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4656,19460520,1575320,533031,ICH,,,10080,LW,40,FDI,20,5,0.6,,0,0,0,0,2405281,353417.4473
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4657,19460525,1575970,533446,ICH,42.752,48.651199,398,LW,70,CW,20,174,35.8,395.442,222.323,24.841,13.028,31.68,4526350,53914.3685
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4658,19460530,1575645,533229,ICH,51.206,2.43022,28,LW,30,CW,25,164,33.9,16.313,42.426,5.971,3.922,5.042,5906474,28904.263
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4659,19460543,1575645,533388,ICH,42.831,27.052139,221,LW,70,CW,20,174,35.8,220.885,161.402,19.13,10.5,22.296,3475016,43565.0652
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465a,19460544,1575660,533872,ICH,38.589,25.035261,390,LW,50,CW,20,164,33.9,186.501,146.305,17.618,9.804,20.002,6950273,52409.3998
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465b,19460549,1575950,533960,ICH,,,2800,LW,40,FDI,30,5,0.6,,0,0,0,0,851184,39375.1343
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465c,19460555,1575842,533999,ICH,38.75,15.70022,245,LW,50,CW,20,164,33.9,117.392,114.187,14.266,8.219,15.189,2433097,33440.9711
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465d,19460588,1576000,531417,ICH,38.61,31.92728,298,LW,63,PLI,20,98,24.8,192.557,142.23,17.203,9.612,19.386,635578,12826.9308
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465e,19460589,1576234,530994,ICH,29.243,4.58783,70,LW,100,,,138,24,27.27,51.846,7.144,4.578,6.298,5668902,48199.4831
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_465f,19460691,1575811,531945,ICH,38.612,19.95454,186,LW,63,PLI,20,98,24.8,120.347,110.657,13.886,8.035,14.667,926176,80228.7017
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4660,19462156,1575972,532184,ICH,,,1383,LW,40,FDI,30,6,0.8,,0,0,0,0,4793701,35283.7634
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4661,19462159,1576229,531656,ICH,56.446,24.999901,210,LW,30.1,PLI,29.9,99,33.6,202.49,148.294,17.819,9.898,20.303,5604894,14422.6722
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4662,19462160,1575743,532142,ICH,,,1383,LW,40,FDI,30,6,0.8,,0,0,0,0,6258351,140980.2317
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4663,19462186,1576350,530839,ICH,29.125,2.93397,45,LW,100,,,138,24,18.357,42.417,5.97,3.921,5.041,5637476,118882.4096
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4664,19462187,1577030,530673,ICH,,,2683,LW,40,FDI,30,6,0.8,,0,0,0,0,4631443,330035.469
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4665,19462435,1572498,539660,ICH,67.874,6.13065,30,LW,30.1,PLI,29.9,134,29.2,40.342,64.919,8.72,5.426,8.09,6366230,178464.205
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4666,19463150,1574544,535976,ESSF,35.535,42.187428,659,LW,45,SE,20,104,27,295.312,178.328,20.778,11.245,24.886,3828070,94328.4137
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4667,19463157,1595790,541715,ICH,,,5347,LW,40,PW,30,21,7.5,,0,0,0,0,6750499,93525.6935
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4668,19463167,1595240,541666,ICH,15.053,4.3083,457,LW,40,PLI,30,24,9.3,5.142,14.511,2.164,1.523,1.621,1606602,49770.8634
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4669,19463231,1598876,545655,ICH,34.224,34.950798,484,LW,50,FD,40,178,30.8,264.698,170.342,20.007,10.898,23.662,3269572,18924.7336
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466a,19465573,1593227,544690,ICH,,,1473,LW,40,FDI,36,6,0.8,,0,0,0,0,3370785,169273.9619
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466b,19465612,1581367,556892,ICH,38.054,49.976933,1228,LW,32,FD,24,93,27.3,268.691,169.54,19.928,10.862,23.539,4931500,391741.4249
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466c,19465613,1580896,555100,ICH,30.076,61.554569,1126,LW,55,FD,25,100,25.8,381.66,204.294,23.215,12.323,28.888,2853108,895441.0789
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466d,19465690,1619926,574333,ICH,,,2000,LW,30.1,FDI,29.9,5,0.6,,0,0,0,0,1025621,72661.2112
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466e,19465725,1561163,555105,ICH,,1,1811,LW,30.1,FDI,29.9,10,2.6,,0,0,0,0,4265848,424882.0964
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_466f,19465726,1563950,556199,ICH,,1,2612,LW,30.1,FDI,29.9,10,2.3,,0,0,0,0,6680505,187659.5715
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4670,19465734,1564145,554499,ICH,36.894,42.534088,381,LW,50,FDI,35,128,30.1,340.75,196.921,22.534,12.025,27.749,2562954,62210.9806
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4671,19465737,1564577,555515,ICH,40.869,51.461697,461,LW,52,PLI,27,108,27.2,354.812,198.827,22.711,12.103,28.043,6675134,101703.0067
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4672,19465748,1563653,551848,ICH,,,2422,LW,30.1,FDI,29.9,6,0.8,,0,0,0,0,4500429,94245.8655
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4673,19465756,1564531,553230,ICH,37.608,37.86237,339,LW,50,FDI,35,114,28.7,286.329,178.257,20.772,11.242,24.875,2563705,45885.4859
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4674,19465760,1564227,553895,ICH,37.608,37.86237,339,LW,50,FDI,35,114,28.7,286.329,178.257,20.772,11.242,24.875,3831699,42829.2301
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4675,19465768,1564373,553387,ICH,37.6,42.561901,381,LW,50,FDI,35,114,28.7,321.18,189.852,21.874,11.733,26.659,5542667,20227.4576
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4676,19465808,1748185,511136,ESSF,32.788,44.860508,937,LW,40,PLI,30,74,26.2,294.918,175.804,20.536,11.136,24.499,5062535,98204.3085
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4677,19465839,1564542,553430,ICH,20.291,26.560051,832,LW,75,FDI,25,109,24.9,176.294,135.815,16.543,9.303,18.418,4786598,11113.3049
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4678,19465843,1564667,553119,ICH,37.6,42.561901,381,LW,50,FDI,35,114,28.7,321.18,189.852,21.874,11.733,26.659,5966209,30273.4159
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4679,19465868,1564199,554099,ICH,37.6,42.561901,381,LW,50,FDI,35,114,28.7,321.18,189.852,21.874,11.733,26.659,4034207,96863.7523
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467a,19465869,1564343,553801,ICH,20.906,18.293388,560,LW,75,FDI,25,114,28.7,144.195,121.588,15.055,8.598,16.288,6424593,53559.5569
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467b,19465939,1560334,563150,ICH,37.752,42.69928,484,LW,41,FDI,21,188,29.1,311.462,187.945,21.694,11.653,26.365,2077736,15716.4614
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467c,19465948,1560485,563013,ICH,,,1498,LW,40,FDI,30,14,4.8,,0,0,0,0,4668809,69805.954
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467d,19466108,1557637,572968,ICH,14.898,1.7951,203,LW,40,PLI,20,27,8.2,1.42,4.733,0.711,0.505,0.525,4848628,156493.3758
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467e,19466110,1558193,573255,ICH,34.489,32.837681,355,LW,80,FDI,10,128,23.7,184.137,143.208,17.302,9.658,19.533,1171528,75499.8464
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_467f,19466134,1563770,576821,ICH,,1,1400,LW,40.1,PLI,39.9,6,0.8,,0,0,0,0,2892328,132499.5513
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4680,19466138,1559085,579975,ICH,,,1367,LW,70,FDI,30,5,0.6,,0,0,0,0,5446443,67674.4419
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4681,19466144,1558818,579673,ICH,,,1417,LW,70,FDI,30,5,0.6,,0,0,0,0,3142954,15807.1631
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4682,19466145,1558646,579640,ICH,,,1417,LW,70,FDI,30,5,0.6,,0,0,0,0,2506164,61639.663
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4683,19466146,1558718,578875,ICH,,,1250,LW,60,FDI,40,5,0.6,,0,0,0,0,5126816,31461.8525
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4684,19466150,1558285,578978,ICH,,,1425,LW,60,FDI,40,5,0.6,,0,0,0,0,4971729,114248.2324
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4685,19466158,1558229,579344,ICH,,,1333,LW,80,FDI,20,5,0.6,,0,0,0,0,3371488,40965.5131
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4686,19466288,1547170,587480,ESSF,39.709,43.335602,389,LW,59,PLI,25,168,31.7,364.116,203.327,23.126,12.285,28.739,6803147,170521.6648
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4687,19466289,1546909,587063,ESSF,,,1292,LW,60,SX,40,5,0.6,,0,0,0,0,5007317,81203.0648
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4688,19466388,1583803,577799,ICH,41.945,45.682491,409,LW,50,FDI,30,144,36.2,432.269,223.905,24.981,13.089,31.926,2554937,39089.086
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4689,19466412,1569491,587079,ICH,40.044,41.236988,512,LW,40,HW,30,134,29.3,283.864,181.294,21.062,11.372,25.342,2275900,44895.2059
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468a,19466417,1568171,587105,ICH,40.731,35.071449,334,LW,50,FDI,40,154,28.9,237.04,161.731,19.162,10.514,22.346,4546286,135056.6751
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468b,19466465,1620486,590706,ICH,16.216,7.4084,727,LW,30.1,FDI,29.9,26,10.7,10.305,26.153,3.81,2.607,2.997,664585,46652.9804
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468c,19466481,1620249,589062,ICH,,,1844,LW,40,FDI,20,5,0.8,,0,0,0,0,6157508,103118.9942
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468d,19466485,1620102,589207,ICH,17.886,11.81361,1089,LW,30,SX,20,27,11.8,14.955,34.836,4.998,3.358,4.057,2248146,19073.7172
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468e,19466781,1571196,598451,ICH,44.965,45.224907,409,LW,40.1,FDI,39.9,144,28,295.041,181.488,21.081,11.381,25.372,3084083,18911.7508
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_468f,19469562,1578355,613241,ICH,41.256,45.63382,540,LW,45,CW,30,174,32.7,307.316,196.022,22.451,11.988,27.61,2797026,58111.9752
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4690,19469592,1578026,613408,ICH,46.121,46.427177,535,LW,40,HW,20,144,33.2,340.749,204.906,23.271,12.348,28.983,5111979,231825.8754
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4691,19469614,1581344,618788,ICH,52.692,40.173752,391,LW,40,HW,20,174,34.8,281.883,186.96,21.601,11.612,26.213,2109068,38977.0297
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4692,19469793,1568240,623378,ICH,51.296,58.806129,565,LW,35,FDI,25,119,29.6,337.57,201.62,22.969,12.216,28.475,2554650,115136.8406
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4693,19469799,1568012,623215,ICH,51.296,58.806129,565,LW,35,FDI,25,119,29.6,337.57,201.62,22.969,12.216,28.475,5630865,115414.6448
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4694,19469800,1567799,623827,ICH,33.385,42.335011,533,LW,50,CW,25,134,29.3,287.737,184.811,21.397,11.522,25.883,986722,54835.9863
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4695,19469823,1565938,621819,ICH,30.977,49.428421,631,LW,60,FDI,40,174,33.7,451.071,228.759,25.409,13.272,32.679,3713636,133834.1517
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4696,19469828,1565012,619759,ICH,48.801,41.886173,375,LW,40,FDI,30,124,31.7,308.189,186.952,21.6,11.612,26.212,3815136,101166.8838
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid--78b2ea9d_19f6dc96c27_4697,19469831,1564669,620627,ICH,48.801,41.886173,375,LW,40,FDI,30,124,31.7,308.189,186.952,21.6,11.612,26.212,6699237,298334.8832
